Date,Open,High,Low,Close
06/23/2020,"13,690.77","13,692.12","13,506.75","13,509.93"
06/22/2020,"13,431.44","13,560.17","13,305.84","13,517.45"
06/19/2020,"13,820.35","13,820.35","13,410.89","13,525.43"
06/18/2020,"13,538.00","13,712.57","13,491.27","13,574.59"
06/17/2020,"13,829.67","13,834.66","13,616.82","13,642.60"
06/16/2020,"14,015.41","14,120.86","13,565.11","13,795.61"
06/15/2020,"12,868.53","13,495.23","12,809.48","13,440.45"
06/12/2020,"13,581.35","13,593.30","12,932.38","13,298.67"
06/11/2020,"13,508.26","13,546.54","13,127.65","13,129.97"
06/10/2020,"14,452.45","14,452.45","14,102.31","14,102.31"
06/09/2020,"14,541.74","14,604.43","14,425.74","14,496.87"
06/08/2020,"14,748.04","14,960.65","14,743.86","14,825.66"
06/05/2020,"14,674.59","14,870.07","14,541.73","14,651.75"
06/04/2020,"13,837.07","14,112.61","13,809.23","14,111.69"
06/03/2020,"13,680.63","13,995.62","13,680.63","13,964.73"
06/02/2020,"13,410.91","13,517.84","13,373.02","13,491.72"
06/01/2020,"13,275.51","13,410.91","13,171.06","13,300.74"
05/29/2020,"13,214.50","13,328.33","13,074.50","13,277.75"
05/28/2020,"13,706.06","13,714.80","13,309.28","13,335.29"
05/27/2020,"13,439.57","13,600.15","13,357.83","13,590.06"
05/26/2020,"12,918.93","13,288.32","12,918.93","13,177.91"
05/22/2020,"12,646.14","12,646.14","12,424.72","12,498.47"
05/21/2020,"12,598.35","12,721.69","12,540.59","12,576.44"
05/20/2020,"12,534.30","12,774.84","12,533.98","12,662.27"
05/19/2020,"12,538.38","12,626.60","12,349.20","12,349.79"
05/18/2020,"12,233.80","12,637.87","12,230.09","12,565.44"
05/15/2020,"11,546.02","11,835.62","11,500.77","11,744.73"
05/14/2020,"11,218.69","11,644.81","10,998.09","11,644.72"
05/13/2020,"11,661.92","11,668.32","11,333.73","11,435.63"
05/12/2020,"12,230.23","12,276.15","11,723.51","11,723.51"
05/11/2020,"12,227.22","12,323.93","12,043.54","12,221.07"
05/08/2020,"12,252.07","12,425.55","12,235.07","12,401.93"
05/07/2020,"12,069.15","12,177.21","12,001.34","12,044.27"
05/06/2020,"12,065.41","12,094.18","11,838.05","11,883.29"
05/05/2020,"12,059.65","12,228.54","12,000.12","12,002.31"
