"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2015, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"452","General merchandise stores",0.0005436,0.0001719,0.0002110,0.0005575,0.0003143,0.0004450,0.0015620,0.0004906,0.0007833,0.0004452,0.0004044,0.0009381,0.0000920,0.0003310,0.0009388,0.0004594,0.0013382,0.0009951,0.0006554,0.0013251,0.0003507,0.0006902,0.0044608,0.0002403,0.0009455,0.0006213,0.0002791,0.0004201,0.0004858,1.0002261,0.0004644,0.0002058,0.0003214,0.0003129,0.0025207,0.0007862,0.0001389,0.0005438,0.0003913,0.0003121,0.0001993,0.0001927,0.0004202,0.0001917,0.0003737,0.0001031,0.0003218,0.0003481,0.0006683,0.0003063,0.0002255,0.0001406,0.0003006,0.0001691,0.0009195,0.0003197,0.0004145,0.0002944,0.0003280,0.0003120,0.0004012,0.0001974,0.0002502,0.0012838,0.0015671,0.0011090,0.0001647,0.0001358,0.0002334,0.0003280,0.0003920
"4A0","Other retail",0.0053657,0.0014388,0.0019258,0.0066765,0.0025695,0.0054293,0.0513863,0.0039403,0.0036576,0.0037757,0.0029294,0.0043380,0.0006834,0.0027742,0.0051115,0.0019942,0.0107683,0.0076640,0.0055323,0.0084272,0.0024729,0.0048895,0.0192893,0.0029297,0.0081349,0.0047187,0.0017546,0.0052775,0.0030256,0.0031197,1.0032812,0.0021805,0.0038489,0.0163425,0.0306544,0.0079320,0.0019679,0.0075389,0.0030880,0.0017193,0.0011973,0.0013227,0.0022300,0.0013366,0.0023004,0.0007432,0.0021844,0.0044637,0.0063808,0.0015791,0.0016888,0.0007659,0.0018494,0.0012554,0.0030749,0.0019563,0.0021511,0.0020838,0.0021829,0.0026122,0.0028987,0.0019825,0.0029500,0.0064025,0.0146743,0.0058089,0.0015753,0.0012427,0.0023914,0.0032182,0.0086075
"481","Air transportation",0.0045681,0.0035146,0.0019800,0.0036921,0.0075279,0.0044728,0.0028994,0.0084037,0.0061726,0.0052433,0.0054850,0.0045486,0.0011069,0.0029069,0.0045285,0.0033382,0.0066594,0.0053060,0.0046862,0.0040043,0.0034025,0.0051280,0.0065988,0.0019483,0.0032666,0.0057269,0.0057557,0.0031696,0.0027606,0.0025452,0.0031528,1.0031454,0.0031287,0.0084226,0.0075872,0.0024288,0.0008286,0.0094224,0.0041906,0.0047769,0.0046333,0.0046082,0.0095342,0.0065744,0.0136320,0.0019001,0.0137925,0.0006294,0.0114163,0.0053445,0.0063680,0.0061748,0.0056525,0.0034548,0.0101349,0.0085648,0.0054819,0.0051869,0.0031598,0.0048602,0.0056575,0.0033455,0.0041388,0.0035394,0.0043265,0.0035372,0.0099756,0.0056230,0.0051137,0.0038620,0.0027280
"482","Rail transportation",0.0094262,0.0030524,0.0036260,0.0191317,0.0030326,0.0128965,0.0052479,0.0139864,0.0269637,0.0278700,0.0106848,0.0069880,0.0012993,0.0087590,0.0097148,0.0045878,0.0098627,0.0065360,0.0143475,0.0072026,0.0028403,0.0226117,0.0065942,0.0094291,0.0126657,0.0137396,0.0012028,0.0013998,0.0018612,0.0012428,0.0014282,0.0027862,1.0046376,0.0031653,0.0148188,0.0014593,0.0008168,0.0045572,0.0030226,0.0010895,0.0006379,0.0016705,0.0013039,0.0006453,0.0012470,0.0004690,0.0012534,0.0002918,0.0026481,0.0010798,0.0007421,0.0005157,0.0014029,0.0009658,0.0015367,0.0024230,0.0015089,0.0015119,0.0020015,0.0021516,0.0025281,0.0008264,0.0019672,0.0021422,0.0028372,0.0015323,0.0014510,0.0015911,0.0065475,0.0026982,0.0113609
"483","Water transportation",0.0021411,0.0008570,0.0012885,0.0038486,0.0010179,0.0015652,0.0013689,0.0007119,0.0038413,0.0046148,0.0017385,0.0011136,0.0002614,0.0017191,0.0012673,0.0006768,0.0010577,0.0011896,0.0025573,0.0015532,0.0004779,0.0019653,0.0006014,0.0009884,0.0021236,0.0019458,0.0002582,0.0003152,0.0002984,0.0002218,0.0002787,0.0003844,0.0004760,1.0008177,0.0004493,0.0002144,0.0001611,0.0004022,0.0004548,0.0001803,0.0001562,0.0002745,0.0002675,0.0001607,0.0003900,0.0000844,0.0003413,0.0000716,0.0005131,0.0001980,0.0001266,0.0001162,0.0008266,0.0002589,0.0003283,0.0005393,0.0002757,0.0003678,0.0004247,0.0003812,0.0004134,0.0001752,0.0003443,0.0003793,0.0004684,0.0002882,0.0022423,0.0003373,0.0070227,0.0006043,0.0014879
"484","Truck transportation",0.0333524,0.0159711,0.0085640,0.0224459,0.0103473,0.0113125,0.0225388,0.0344056,0.0402391,0.0474534,0.0270105,0.0249679,0.0058334,0.0232141,0.0331617,0.0163434,0.0308025,0.0214849,0.0563542,0.0293105,0.0219536,0.0319870,0.0178268,0.0233980,0.0219053,0.0258365,0.0050911,0.0123308,0.0099236,0.0094266,0.0082595,0.0129176,0.0104877,0.0137588,1.0249698,0.0050032,0.0026098,0.0234087,0.0073096,0.0046273,0.0033813,0.0051092,0.0055152,0.0018308,0.0034459,0.0010250,0.0034738,0.0011640,0.0061325,0.0036234,0.0019724,0.0019143,0.0042913,0.0028479,0.0045581,0.0112022,0.0052226,0.0044325,0.0062364,0.0070214,0.0093952,0.0036874,0.0096767,0.0063918,0.0089987,0.0060727,0.0065674,0.0022163,0.0116810,0.0080952,0.0117941
"485","Transit and ground passenger transportation",0.0008018,0.0003838,0.0005694,0.0010297,0.0018251,0.0016565,0.0009905,0.0014564,0.0015269,0.0015439,0.0013990,0.0011068,0.0002679,0.0007147,0.0010492,0.0007867,0.0015227,0.0014160,0.0009481,0.0008859,0.0007406,0.0011907,0.0015558,0.0005376,0.0008025,0.0013163,0.0010236,0.0009995,0.0008142,0.0007392,0.0009558,0.0005143,0.0054728,0.0012581,0.0008204,1.0006577,0.0002615,0.0014540,0.0011928,0.0012806,0.0016311,0.0019732,0.0032189,0.0021265,0.0035231,0.0009776,0.0035514,0.0002261,0.0033861,0.0016832,0.0022458,0.0018159,0.0024300,0.0011167,0.0031906,0.0020890,0.0017847,0.0018232,0.0019784,0.0028905,0.0013948,0.0100193,0.0011085,0.0010699,0.0012935,0.0010396,0.0005928,0.0004311,0.0008375,0.0059070,0.0018871
"486","Pipeline transportation",0.0026915,0.0012389,0.0300581,0.0047571,0.0016623,0.0256028,0.0022133,0.0023710,0.0025371,0.0031734,0.0018015,0.0015132,0.0004019,0.0016429,0.0015884,0.0008609,0.0017976,0.0015466,0.0021089,0.0026978,0.0009942,0.0028237,0.0026063,0.0404917,0.0040201,0.0028775,0.0010054,0.0013767,0.0020007,0.0013842,0.0013915,0.0080123,0.0037737,0.0054606,0.0060095,0.0021492,1.0008012,0.0034030,0.0038872,0.0005891,0.0005179,0.0006657,0.0008298,0.0007194,0.0013604,0.0003371,0.0015902,0.0001535,0.0031507,0.0008708,0.0005939,0.0003387,0.0006774,0.0010192,0.0009304,0.0017762,0.0012131,0.0007739,0.0013551,0.0013064,0.0014001,0.0007567,0.0013346,0.0017503,0.0016399,0.0009711,0.0012441,0.0003916,0.0073395,0.0024469,0.0278423
"487OS","Other transportation and support activities",0.0107965,0.0097787,0.0043073,0.0296437,0.0056645,0.0238146,0.0083638,0.0246479,0.0231630,0.0170535,0.0100564,0.0094282,0.0025124,0.0084148,0.0123822,0.0060458,0.0180914,0.0103649,0.0143604,0.0117050,0.0083670,0.0147519,0.0121241,0.0073417,0.0091185,0.0127006,0.0283260,0.0127349,0.0089665,0.0068561,0.0154955,0.1109229,0.0264807,0.1251762,0.1156076,0.0098329,0.0072348,1.1778500,0.0160284,0.0108492,0.0096957,0.0046308,0.0150917,0.0032560,0.0127382,0.0016217,0.0102433,0.0006641,0.0065147,0.0094031,0.0050232,0.0029294,0.0080598,0.0037935,0.0072584,0.0203550,0.0051158,0.0050480,0.0068314,0.0057628,0.0099006,0.0074250,0.0100235,0.0048953,0.0056839,0.0057796,0.0043722,0.0022011,0.0145072,0.0042995,0.0199260
"493","Warehousing and storage",0.0050906,0.0018802,0.0014617,0.0085113,0.0018683,0.0030779,0.0045908,0.0059896,0.0048610,0.0059447,0.0072294,0.0058955,0.0048543,0.0039819,0.0062891,0.0033984,0.0059973,0.0069594,0.0051010,0.0065221,0.0065946,0.0052772,0.0062472,0.0019952,0.0042550,0.0049991,0.0167945,0.0538119,0.0526436,0.0631414,0.0365484,0.0018864,0.0018621,0.0153481,0.0197856,0.0031824,0.0007537,0.0070371,1.0956427,0.0040384,0.0027753,0.0024276,0.0044027,0.0006688,0.0011629,0.0004224,0.0011826,0.0003624,0.0018769,0.0028438,0.0014276,0.0009299,0.0016992,0.0010108,0.0039270,0.0031045,0.0014037,0.0018716,0.0026733,0.0022608,0.0029290,0.0023833,0.0021417,0.0025947,0.0060461,0.0027700,0.0016372,0.0010002,0.0016560,0.0031515,0.0025502
"511","Publishing industries, except internet (includes software)",0.0019932,0.0011674,0.0023085,0.0031646,0.0034132,0.0026595,0.0027814,0.0025293,0.0024236,0.0027551,0.0027108,0.0025218,0.0009881,0.0016866,0.0023056,0.0021623,0.0027498,0.0029012,0.0022395,0.0022868,0.0021433,0.0023058,0.0027809,0.0018057,0.0021272,0.0023957,0.0038807,0.0050020,0.0033428,0.0033851,0.0041178,0.0015532,0.0034069,0.0036724,0.0023588,0.0018283,0.0008137,0.0031099,0.0032906,1.0221842,0.0032184,0.0044762,0.0109175,0.0038556,0.0069577,0.0017094,0.0066315,0.0004033,0.0042882,0.0042376,0.0054806,0.0036263,0.0054133,0.0079669,0.0059520,0.0028778,0.0052759,0.0033741,0.0039858,0.0029417,0.0072944,0.0027817,0.0029245,0.0030702,0.0032082,0.0032660,0.0064020,0.0038891,0.0059236,0.0056384,0.0035387
"512","Motion picture and sound recording industries",0.0008204,0.0004261,0.0008713,0.0011884,0.0014433,0.0008998,0.0010575,0.0009386,0.0009161,0.0009962,0.0009472,0.0008828,0.0003227,0.0006358,0.0008389,0.0005991,0.0009524,0.0010243,0.0008339,0.0008355,0.0007254,0.0008523,0.0009738,0.0006931,0.0007565,0.0009142,0.0014014,0.0026482,0.0020704,0.0009626,0.0015050,0.0007486,0.0009416,0.0012814,0.0012007,0.0012015,0.0008442,0.0014152,0.0011729,0.0015318,1.1671588,0.0631950,0.0025535,0.0014741,0.0023484,0.0006443,0.0023284,0.0001921,0.0020627,0.0026620,0.0014586,0.0009758,0.0023188,0.0019592,0.0017139,0.0011951,0.0073634,0.0010129,0.0010795,0.0041972,0.0045006,0.0017476,0.0013257,0.0067152,0.0028821,0.0020190,0.0031957,0.0016002,0.0012991,0.0021027,0.0010759
"513","Broadcasting and telecommunications",0.0124908,0.0063374,0.0131879,0.0179091,0.0219562,0.0138268,0.0166095,0.0143807,0.0138712,0.0149290,0.0144093,0.0132839,0.0048332,0.0097231,0.0125507,0.0090120,0.0145533,0.0156899,0.0125105,0.0127022,0.0110023,0.0127682,0.0150186,0.0103152,0.0112648,0.0139123,0.0218252,0.0239587,0.0145595,0.0143162,0.0236856,0.0090199,0.0134824,0.0190653,0.0178778,0.0197431,0.0072023,0.0222842,0.0183274,0.0216858,0.0153709,1.1669404,0.0413533,0.0231653,0.0360245,0.0099535,0.0363235,0.0030795,0.0313327,0.0147878,0.0234206,0.0149980,0.0205280,0.0257327,0.0261639,0.0178244,0.0188342,0.0149863,0.0160963,0.0158534,0.0171920,0.0126212,0.0176120,0.0213970,0.0190936,0.0155684,0.0195369,0.0141943,0.0186979,0.0310941,0.0166422
"514","Data processing, internet publishing, and other information services",0.0048820,0.0027717,0.0052890,0.0081427,0.0085668,0.0092340,0.0070271,0.0098663,0.0096273,0.0087108,0.0094359,0.0086990,0.0029885,0.0055833,0.0070904,0.0072694,0.0102209,0.0095165,0.0064460,0.0073813,0.0069997,0.0079768,0.0075695,0.0043431,0.0059505,0.0079252,0.0091874,0.0183935,0.0111947,0.0108648,0.0123280,0.0048455,0.0069866,0.0099774,0.0066396,0.0058426,0.0023540,0.0076488,0.0079216,0.0162786,0.0076343,0.0128789,1.0370934,0.0147355,0.0176814,0.0050308,0.0225453,0.0012990,0.0112406,0.0201457,0.0134848,0.0089188,0.0154000,0.0183540,0.0273976,0.0129467,0.0206866,0.0065851,0.0105390,0.0076679,0.0117215,0.0089774,0.0087667,0.0089488,0.0105824,0.0119942,0.0230504,0.0109434,0.0093602,0.0098799,0.0120614
"521CI","Federal Reserve banks, credit intermediation, and related activities",0.0233768,0.0091906,0.0211206,0.0343920,0.0388865,0.0307221,0.0202261,0.0187579,0.0255063,0.0261519,0.0214778,0.0197552,0.0057585,0.0152719,0.0196270,0.0132389,0.0230894,0.0213696,0.0221713,0.0192371,0.0164973,0.0189456,0.0171144,0.0163869,0.0174234,0.0213738,0.0260939,0.0225085,0.0295965,0.0296737,0.0330901,0.0223042,0.1135670,0.0468757,0.0298445,0.1104907,0.0054279,0.0202780,0.0302621,0.0161753,0.0222626,0.0189105,0.0213055,1.0557347,0.0994684,0.0194111,0.1409235,0.0567862,0.0665433,0.0662097,0.0228484,0.0114975,0.0247192,0.0477968,0.0231131,0.0179829,0.0214027,0.0191161,0.0167663,0.0247459,0.0216924,0.0163893,0.0228012,0.0176626,0.0254053,0.0312497,0.0065938,0.0065516,0.0570057,0.0102183,0.0428948
"523","Securities, commodity contracts, and investments",0.0055716,0.0032807,0.0070185,0.0187174,0.0459223,0.0060031,0.0056395,0.0050032,0.0067610,0.0143961,0.0118036,0.0104830,0.0020770,0.0071530,0.0091785,0.0070284,0.0120280,0.0115558,0.0052671,0.0046591,0.0037318,0.0048985,0.0041242,0.0050343,0.0042939,0.0051450,0.0055313,0.0043720,0.0052740,0.0053839,0.0057041,0.0120851,0.0179770,0.1280280,0.0077103,0.0222294,0.0020851,0.0116564,0.0058334,0.0040566,0.0050880,0.0037046,0.0038046,0.0322889,1.0960949,0.0206771,0.7377344,0.0039302,0.0127866,0.0083701,0.0060683,0.0026316,0.0052276,0.0183553,0.0062742,0.0050039,0.0041361,0.0048380,0.0113398,0.0064861,0.0114278,0.0058715,0.0044643,0.0045021,0.0136307,0.0197676,0.0022392,0.0052851,0.0080863,0.0027973,0.0103157
"524","Insurance carriers and related activities",0.0338065,0.0383600,0.0433576,0.0594552,0.0543325,0.0171237,0.0140868,0.0241506,0.0306757,0.0276005,0.0202788,0.0227194,0.0068354,0.0225836,0.0238171,0.0193048,0.0268677,0.0219483,0.0269134,0.0280681,0.0265245,0.0200558,0.0153269,0.0299681,0.0206112,0.0208052,0.0330523,0.0300096,0.0242773,0.0207140,0.0271560,0.0290685,0.0136166,0.0483647,0.0539167,0.0531360,0.0209366,0.0285145,0.0422960,0.0109844,0.0272508,0.0183016,0.0144844,0.0215866,0.0788531,1.5267238,0.1099600,0.0101552,0.0783998,0.0280456,0.0262792,0.0084175,0.0172199,0.0128458,0.0219698,0.0274727,0.0247641,0.0192815,0.1057143,0.0262343,0.0460365,0.0302291,0.0275278,0.0199106,0.0218621,0.0185607,0.0105836,0.2383971,0.0264039,0.0097492,0.0614100
"525","Funds, trusts, and other financial vehicles",0.0003648,0.0004115,0.0004740,0.0006468,0.0005856,0.0001855,0.0001543,0.0002633,0.0003339,0.0003005,0.0002240,0.0002529,0.0000796,0.0002457,0.0002628,0.0002112,0.0002922,0.0002421,0.0002951,0.0003080,0.0002920,0.0002210,0.0001689,0.0003277,0.0002301,0.0002291,0.0003618,0.0003235,0.0002632,0.0002380,0.0002962,0.0003136,0.0001479,0.0005236,0.0005839,0.0005709,0.0002244,0.0003106,0.0004550,0.0001227,0.0002933,0.0001982,0.0001578,0.0002329,0.0008494,0.0163086,1.0861367,0.0001089,0.0008409,0.0003043,0.0002856,0.0000929,0.0001891,0.0002984,0.0002454,0.0003013,0.0002667,0.0002122,0.0011336,0.0002855,0.0004958,0.0003271,0.0002979,0.0002205,0.0002483,0.0002023,0.0001150,0.0025473,0.0002844,0.0001060,0.0006592
"HS","Housing",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
"ORE","Other real estate",0.1194619,0.0171539,0.0214664,0.0294239,0.0268676,0.0256213,0.0384597,0.0314412,0.0258947,0.0291092,0.0336953,0.0266228,0.0089204,0.0200164,0.0274343,0.0169183,0.0382192,0.0284527,0.0562375,0.0363505,0.0259208,0.0306342,0.0387455,0.0178035,0.0234724,0.0311639,0.0638871,0.0809937,0.1164434,0.0850308,0.1316819,0.0199035,0.0231719,0.0424402,0.0479819,0.0294256,0.0136982,0.0373433,0.1900099,0.0339689,0.0481909,0.0439153,0.0483777,0.0494162,0.0867797,0.0625158,0.0735195,0.0088856,1.1374910,0.0543623,0.0901561,0.0222331,0.0680652,0.0750071,0.0410154,0.0409432,0.1271889,0.0680570,0.0660321,0.1348865,0.1185706,0.0832843,0.1034305,0.0368632,0.1114186,0.0845277,0.0141083,0.0289062,0.0296837,0.0288256,0.0340954
"532RL","Rental and leasing services and lessors of intangible assets",0.0190256,0.0075729,0.0227036,0.0309256,0.0350185,0.0091352,0.0185744,0.0125794,0.0171450,0.0172001,0.0157305,0.0145575,0.0050283,0.0115890,0.0150755,0.0117770,0.0121433,0.0172382,0.0170296,0.0130583,0.0118360,0.0155184,0.0134455,0.0168809,0.0171451,0.0147588,0.0181400,0.0099652,0.0115866,0.0152678,0.0139210,0.0431219,0.0508706,0.0189147,0.0365611,0.0194130,0.0047448,0.0158060,0.0149429,0.0126031,0.0230722,0.0197367,0.0283345,0.0099153,0.0197778,0.0067312,0.0160693,0.0015045,0.0096854,1.0224778,0.0123180,0.0062786,0.0129170,0.0338950,0.0129562,0.0225160,0.0099284,0.0092321,0.0118344,0.0083317,0.0080225,0.0130556,0.0136685,0.0126002,0.0157221,0.0072205,0.0051240,0.0031754,0.0122777,0.0070885,0.0106484
"5411","Legal services",0.0085280,0.0054336,0.0126597,0.0199952,0.0382706,0.0172236,0.0104861,0.0097357,0.0091613,0.0096833,0.0108754,0.0088679,0.0058508,0.0061930,0.0083720,0.0057414,0.0095950,0.0119974,0.0079430,0.0093969,0.0078293,0.0090181,0.0076495,0.0092014,0.0079193,0.0090547,0.0139364,0.0088142,0.0077992,0.0105718,0.0104122,0.0052001,0.0136101,0.0127111,0.0076013,0.0066864,0.0032020,0.0081925,0.0111376,0.0124617,0.0098725,0.0110864,0.0134734,0.0102315,0.0287387,0.0239312,0.0338558,0.0020578,0.0261737,0.0071002,1.0124901,0.0106346,0.0198997,0.0237400,0.0146620,0.0101537,0.0067615,0.0101892,0.0226228,0.0121257,0.0108734,0.0174613,0.0324122,0.0086420,0.0115356,0.0094816,0.0060581,0.0061331,0.0217076,0.0082078,0.0098910
"5415","Computer systems design and related services",0.0068251,0.0039442,0.0238513,0.0125402,0.0071350,0.0096736,0.0090180,0.0093627,0.0088856,0.0099897,0.0111028,0.0126721,0.0043374,0.0061335,0.0091260,0.0114684,0.0093966,0.0102080,0.0078943,0.0090462,0.0072764,0.0085952,0.0100538,0.0156900,0.0087884,0.0092190,0.0129066,0.0170181,0.0079167,0.0112575,0.0101952,0.0073549,0.0239611,0.0122698,0.0088089,0.0063339,0.0017381,0.0068104,0.0087528,0.0224042,0.0072378,0.0132421,0.0314665,0.0133638,0.0283100,0.0055507,0.0266275,0.0014029,0.0090598,0.0069490,0.0162205,1.0133938,0.0136261,0.0401628,0.0183970,0.0085859,0.0097698,0.0093242,0.0148793,0.0099589,0.0106045,0.0055960,0.0098818,0.0087043,0.0096943,0.0080412,0.0437080,0.0352171,0.0116840,0.0124446,0.0143629
"5412OP","Miscellaneous professional, scientific, and technical services",0.0406765,0.0286406,0.0461558,0.0762328,0.0956245,0.0509714,0.0623756,0.0511064,0.0497044,0.0534688,0.0514885,0.0454561,0.0186397,0.0339190,0.0444691,0.0326752,0.0579266,0.0593734,0.0477531,0.0482895,0.0450786,0.0456691,0.0436173,0.0365283,0.0423171,0.0500954,0.0745951,0.0974173,0.0594800,0.0631723,0.0815434,0.0237921,0.0606205,0.0663839,0.0405518,0.0377152,0.0206535,0.0368988,0.0528198,0.0731919,0.0886535,0.0931317,0.1049122,0.0881552,0.1241726,0.0407574,0.1144238,0.0087984,0.1097053,0.0523242,0.0497183,0.0523609,1.0975545,0.1088371,0.0735469,0.0534736,0.0383160,0.0503787,0.0701726,0.0628147,0.0568083,0.0580516,0.0624606,0.0630505,0.0705602,0.0498534,0.0775093,0.0303524,0.0493385,0.0403033,0.0783164
"55","Management of companies and enterprises",0.0231116,0.0108987,0.0685916,0.0739019,0.0328389,0.0160894,0.0242180,0.0332890,0.0394810,0.0358583,0.0467180,0.0642732,0.0413160,0.0278789,0.0526512,0.0311913,0.0327345,0.0480706,0.0476442,0.0515640,0.0548274,0.0426965,0.0326070,0.0476771,0.0624482,0.0431272,0.0548146,0.0188741,0.0241393,0.1050234,0.0388445,0.0194805,0.0154717,0.0439682,0.0501315,0.0207467,0.0047856,0.0381694,0.0200449,0.0338750,0.0138442,0.0173099,0.0195795,0.0147603,0.0451435,0.0083957,0.0396384,0.0024312,0.0217956,0.0296601,0.0309552,0.0189309,0.0325576,1.0117096,0.0671204,0.0492352,0.0139075,0.0393795,0.0277147,0.0333205,0.0255717,0.0265715,0.0245535,0.0491607,0.0927924,0.0255208,0.0121166,0.0056452,0.0146120,0.0118409,0.0202910
"561","Administrative and support services",0.0306192,0.0124121,0.0213905,0.0387165,0.0379244,0.0514880,0.0289748,0.0340108,0.0357004,0.0479205,0.0501413,0.0317382,0.0108808,0.0251673,0.0349931,0.0344164,0.0320658,0.0333395,0.0304758,0.0334756,0.0448237,0.0359813,0.0556109,0.0204694,0.0274416,0.0342304,0.0543345,0.0480903,0.0428288,0.0401244,0.0538846,0.0317306,0.0406001,0.1222638,0.0631989,0.0561435,0.0237839,0.0575131,0.0814084,0.0638070,0.0334509,0.0702065,0.1005240,0.0406181,0.0581917,0.0213144,0.0507941,0.0058690,0.1166697,0.0621988,0.0479004,0.0652199,0.0564338,0.0402542,1.0846817,0.0563520,0.0352556,0.0452308,0.0837760,0.0622650,0.0432200,0.0443339,0.0407273,0.0422569,0.0431499,0.0361016,0.0417638,0.0158139,0.0530167,0.0310191,0.0422635
"562","Waste management and remediation services",0.0035000,0.0014459,0.0062905,0.0063518,0.0046134,0.0039966,0.0038598,0.0037206,0.0045494,0.0113921,0.0050184,0.0034349,0.0009690,0.0032256,0.0037126,0.0023197,0.0042088,0.0035136,0.0040578,0.0050193,0.0021957,0.0054715,0.0032875,0.0050223,0.0057090,0.0045719,0.0027267,0.0056452,0.0045409,0.0031654,0.0040585,0.0016855,0.0026309,0.0030374,0.0037806,0.0018482,0.0008675,0.0045126,0.0103274,0.0013992,0.0012926,0.0014900,0.0016267,0.0015849,0.0020560,0.0021523,0.0053172,0.0003320,0.0115503,0.0023132,0.0016983,0.0008566,0.0021233,0.0025131,0.0031101,1.0863953,0.0042534,0.0030685,0.0040441,0.0053140,0.0051779,0.0020269,0.0062546,0.0067744,0.0049661,0.0043398,0.0017199,0.0013974,0.0038137,0.0096500,0.0121445
"61","Educational services",0.0003434,0.0002690,0.0001405,0.0002782,0.0002002,0.0006721,0.0004031,0.0003565,0.0002646,0.0006321,0.0003331,0.0003041,0.0000864,0.0002613,0.0003808,0.0002013,0.0003275,0.0002893,0.0003263,0.0003010,0.0002694,0.0003665,0.0010327,0.0001734,0.0002838,0.0003098,0.0011648,0.0003607,0.0043077,0.0001776,0.0040036,0.0006682,0.0006904,0.0004272,0.0004943,0.0002108,0.0001603,0.0004543,0.0003013,0.0001888,0.0005914,0.0006634,0.0008996,0.0001699,0.0002699,0.0000901,0.0002728,0.0000400,0.0003526,0.0002710,0.0001522,0.0002157,0.0002278,0.0002216,0.0011598,0.0003603,1.0119334,0.0001731,0.0003030,0.0002122,0.0002005,0.0094751,0.0013271,0.0002237,0.0003029,0.0033359,0.0020182,0.0001587,0.0015205,0.0063078,0.0002675
"621","Ambulatory health care services",0.0000349,0.0000389,0.0000278,0.0000312,0.0000347,0.0000429,0.0000283,0.0000526,0.0000296,0.0002232,0.0000705,0.0000470,0.0000145,0.0000460,0.0000514,0.0000304,0.0000389,0.0000395,0.0000340,0.0000291,0.0000224,0.0000607,0.0000325,0.0000266,0.0000277,0.0000333,0.0000301,0.0000288,0.0000356,0.0000239,0.0000353,0.0000914,0.0000312,0.0001029,0.0000448,0.0000228,0.0000163,0.0000666,0.0000390,0.0000264,0.0000768,0.0000827,0.0000385,0.0000256,0.0000901,0.0000153,0.0000740,0.0000042,0.0000533,0.0000297,0.0000212,0.0000219,0.0000623,0.0000314,0.0001837,0.0000906,0.0000484,1.0160632,0.0173148,0.0004432,0.0000246,0.0010613,0.0000489,0.0000293,0.0000307,0.0002165,0.0000439,0.0011343,0.0000421,0.0045861,0.0000312
"622","Hospitals",0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000005,0.0000002,0.0000001,0.0000000,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000000,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000002,0.0000001,0.0000002,0.0000001,0.0000001,0.0000000,0.0000001,0.0000001,0.0000001,0.0000002,0.0000002,0.0000001,0.0000001,0.0000002,0.0000000,0.0000002,0.0000000,0.0000001,0.0000001,0.0000000,0.0000000,0.0000001,0.0000001,0.0000004,0.0000002,0.0000001,0.0000354,1.0036826,0.0000010,0.0000001,0.0000023,0.0000001,0.0000001,0.0000001,0.0000005,0.0000001,0.0000025,0.0000001,0.0000101,0.0000001
"623","Nursing and residential care facilities",0.0000403,0.0000202,0.0000475,0.0000326,0.0000457,0.0000317,0.0000268,0.0000393,0.0000331,0.0000650,0.0000429,0.0000495,0.0000320,0.0000408,0.0000518,0.0000340,0.0000388,0.0000435,0.0000449,0.0000390,0.0000257,0.0000458,0.0000385,0.0000585,0.0000464,0.0000451,0.0000324,0.0000155,0.0000290,0.0000297,0.0000324,0.0004065,0.0000379,0.0003658,0.0000445,0.0000203,0.0000118,0.0000371,0.0000239,0.0000331,0.0000289,0.0000921,0.0000342,0.0000421,0.0003390,0.0000258,0.0002427,0.0000085,0.0000402,0.0000286,0.0000195,0.0000247,0.0000238,0.0000320,0.0000274,0.0000299,0.0000276,0.0000161,0.0000207,1.0000230,0.0000182,0.0000220,0.0000230,0.0000342,0.0000305,0.0000233,0.0001175,0.0058483,0.0000919,0.0003407,0.0000218
