"Industry-by-Industry Total Requirements, After Redefinitions - Summary"
"2018, (in producers' prices)" 
"Bureau of Economic Analysis" 
""
"","Industries/Industries","111CA","113FF","211","212","213","22","23","321","327","331","332","333","334","335","3361MV","3364OT","337","339","311FT","313TT","315AL","322","323","324","325","326","42","441","445","452","4A0","481","482","483","484","485","486","487OS","493","511","512","513","514","521CI","523","524","525","HS","ORE","532RL","5411","5415","5412OP","55","561","562","61","621","622","623","624","711AS","713","721","722","81","GFGD","GFGN","GFE","GSLG","GSLE"
"452","General merchandise stores",0.0006099,0.0001385,0.0002377,0.0004442,0.0002092,0.0005273,0.0015067,0.0004065,0.0006572,0.0003937,0.0003570,0.0007950,0.0000498,0.0002953,0.0008281,0.0003948,0.0011187,0.0006900,0.0006100,0.0011137,0.0003306,0.0005748,0.0037968,0.0002498,0.0007735,0.0005180,0.0003181,0.0005868,0.0005452,1.0002375,0.0005630,0.0002430,0.0003912,0.0003662,0.0017775,0.0008132,0.0001172,0.0006495,0.0003506,0.0002402,0.0002628,0.0001882,0.0004847,0.0002115,0.0002888,0.0001602,0.0002340,0.0003734,0.0007009,0.0002754,0.0002070,0.0001341,0.0003078,0.0001728,0.0009972,0.0003029,0.0004268,0.0002790,0.0003161,0.0003016,0.0003810,0.0001877,0.0002605,0.0013131,0.0014923,0.0012818,0.0001638,0.0001176,0.0001838,0.0003170,0.0003953
"4A0","Other retail",0.0065901,0.0012102,0.0018732,0.0058242,0.0015152,0.0067926,0.0497508,0.0035831,0.0031871,0.0033935,0.0026729,0.0040908,0.0003846,0.0025182,0.0047764,0.0018326,0.0093982,0.0054738,0.0054402,0.0071093,0.0024117,0.0043127,0.0180773,0.0027566,0.0065348,0.0040489,0.0021215,0.0082944,0.0034998,0.0038831,1.0040113,0.0025677,0.0047830,0.0106392,0.0227892,0.0087659,0.0011701,0.0109929,0.0029469,0.0014735,0.0016696,0.0013516,0.0026316,0.0014359,0.0018603,0.0012097,0.0016392,0.0046142,0.0067596,0.0015087,0.0016170,0.0007696,0.0020058,0.0013223,0.0033676,0.0019734,0.0022153,0.0020874,0.0021207,0.0025673,0.0028944,0.0020835,0.0030308,0.0070340,0.0143086,0.0072443,0.0015896,0.0011015,0.0018007,0.0032327,0.0087756
"481","Air transportation",0.0047739,0.0037449,0.0022818,0.0030223,0.0043638,0.0039821,0.0026939,0.0075574,0.0052504,0.0050522,0.0051106,0.0041963,0.0006369,0.0027442,0.0042456,0.0028252,0.0058291,0.0039871,0.0050745,0.0038853,0.0035603,0.0051384,0.0060624,0.0025099,0.0029639,0.0052735,0.0062159,0.0035563,0.0027996,0.0026669,0.0034436,1.0039653,0.0030792,0.0113758,0.0077405,0.0036884,0.0011411,0.0069794,0.0037646,0.0043342,0.0063357,0.0050682,0.0094144,0.0071604,0.0103361,0.0029187,0.0093046,0.0008422,0.0108030,0.0052203,0.0061677,0.0066710,0.0060106,0.0034424,0.0115501,0.0089285,0.0050018,0.0058149,0.0034164,0.0050671,0.0056332,0.0031101,0.0046437,0.0035620,0.0042161,0.0039492,0.0080062,0.0043740,0.0045540,0.0037127,0.0027860
"482","Rail transportation",0.0105506,0.0026352,0.0043929,0.0131128,0.0022680,0.0113412,0.0050119,0.0119538,0.0259113,0.0234238,0.0096771,0.0063326,0.0006926,0.0073703,0.0093200,0.0039550,0.0094788,0.0051974,0.0140540,0.0064732,0.0030031,0.0198734,0.0059544,0.0073167,0.0117713,0.0134547,0.0013037,0.0015171,0.0018243,0.0011855,0.0014716,0.0019015,1.0059494,0.0027295,0.0131442,0.0015800,0.0007198,0.0039294,0.0025740,0.0009083,0.0008368,0.0015307,0.0013245,0.0007390,0.0009210,0.0007426,0.0008852,0.0002983,0.0026268,0.0010385,0.0006625,0.0004842,0.0014497,0.0009367,0.0016814,0.0023144,0.0013929,0.0015504,0.0016160,0.0019777,0.0025895,0.0008149,0.0022624,0.0021754,0.0028575,0.0015711,0.0015991,0.0013227,0.0061986,0.0027943,0.0095859
"483","Water transportation",0.0021540,0.0006418,0.0015479,0.0026089,0.0005962,0.0012767,0.0010814,0.0005228,0.0028309,0.0032716,0.0013162,0.0008311,0.0001160,0.0012036,0.0009860,0.0004896,0.0007893,0.0007316,0.0021456,0.0012160,0.0004245,0.0015092,0.0004651,0.0010865,0.0015062,0.0015405,0.0002473,0.0003247,0.0002690,0.0002082,0.0002744,0.0002747,0.0004867,1.0007120,0.0004109,0.0002388,0.0002014,0.0003837,0.0003467,0.0001443,0.0002006,0.0002643,0.0002613,0.0001658,0.0002883,0.0001242,0.0002391,0.0000607,0.0004722,0.0001637,0.0001094,0.0001103,0.0010502,0.0002656,0.0003286,0.0004348,0.0002298,0.0003413,0.0003438,0.0003171,0.0003513,0.0001600,0.0003487,0.0003330,0.0004061,0.0002620,0.0022780,0.0002868,0.0056601,0.0005639,0.0012765
"484","Truck transportation",0.0386625,0.0183025,0.0111546,0.0208514,0.0085072,0.0131892,0.0246738,0.0371800,0.0416822,0.0521201,0.0297294,0.0258802,0.0039214,0.0243793,0.0358943,0.0164060,0.0343724,0.0196125,0.0609019,0.0327621,0.0245509,0.0366053,0.0192706,0.0216979,0.0198210,0.0262933,0.0064273,0.0115747,0.0092518,0.0084124,0.0085592,0.0125900,0.0131551,0.0132971,1.0222520,0.0064908,0.0029118,0.0210224,0.0078212,0.0046344,0.0052932,0.0059156,0.0068609,0.0023539,0.0028604,0.0018164,0.0027538,0.0012994,0.0072402,0.0037845,0.0021167,0.0020753,0.0053130,0.0032715,0.0056878,0.0123577,0.0055569,0.0048447,0.0058274,0.0073791,0.0104803,0.0036466,0.0119119,0.0076587,0.0100981,0.0071816,0.0084558,0.0024234,0.0104008,0.0090312,0.0132013
"485","Transit and ground passenger transportation",0.0010213,0.0004434,0.0009340,0.0011297,0.0014036,0.0032807,0.0011603,0.0015869,0.0017002,0.0019785,0.0017336,0.0013453,0.0002123,0.0008915,0.0012932,0.0008707,0.0017384,0.0013603,0.0013367,0.0011657,0.0010297,0.0015082,0.0018897,0.0009429,0.0009649,0.0016003,0.0014693,0.0015042,0.0011283,0.0010575,0.0013948,0.0007815,0.0060937,0.0019343,0.0012294,1.0013550,0.0005004,0.0014590,0.0015045,0.0015252,0.0028425,0.0031139,0.0036200,0.0029188,0.0034630,0.0023194,0.0031730,0.0005041,0.0042230,0.0021226,0.0027920,0.0025320,0.0036179,0.0014749,0.0047946,0.0027896,0.0021349,0.0026268,0.0030963,0.0038866,0.0018327,0.0116211,0.0015702,0.0014367,0.0016516,0.0014913,0.0007503,0.0006842,0.0008845,0.0074153,0.0029625
"486","Pipeline transportation",0.0033196,0.0012570,0.0360431,0.0047234,0.0014275,0.0287283,0.0024274,0.0022254,0.0022897,0.0029003,0.0017508,0.0014385,0.0002436,0.0015415,0.0015716,0.0007641,0.0017244,0.0012913,0.0023460,0.0026221,0.0011304,0.0028710,0.0026428,0.0435156,0.0038023,0.0030274,0.0012394,0.0016846,0.0021871,0.0015199,0.0015851,0.0052314,0.0059627,0.0038534,0.0046132,0.0022815,1.0005483,0.0054976,0.0036897,0.0005358,0.0007329,0.0006952,0.0008879,0.0010658,0.0011469,0.0005648,0.0013063,0.0001874,0.0035884,0.0009984,0.0005735,0.0003832,0.0007712,0.0011827,0.0011264,0.0020727,0.0012811,0.0008158,0.0011813,0.0013322,0.0014622,0.0007518,0.0016394,0.0020171,0.0018276,0.0010755,0.0020377,0.0004147,0.0069999,0.0034608,0.0256257
"487OS","Other transportation and support activities",0.0120096,0.0087451,0.0055489,0.0239989,0.0042405,0.0226181,0.0087479,0.0219648,0.0203872,0.0171847,0.0104831,0.0094964,0.0015511,0.0085030,0.0128741,0.0058657,0.0150826,0.0089034,0.0158427,0.0120729,0.0087137,0.0154898,0.0118931,0.0094624,0.0085461,0.0125379,0.0285119,0.0139916,0.0085495,0.0067685,0.0169154,0.0971667,0.0275995,0.1071065,0.1316632,0.0132773,0.0096312,1.1285571,0.0139103,0.0090707,0.0129408,0.0050712,0.0152683,0.0036160,0.0085443,0.0025522,0.0065289,0.0007323,0.0068420,0.0088428,0.0048081,0.0031676,0.0100420,0.0041053,0.0079888,0.0209258,0.0050580,0.0055143,0.0072651,0.0060609,0.0098426,0.0067502,0.0093860,0.0051847,0.0058823,0.0067020,0.0046061,0.0020444,0.0110240,0.0046678,0.0192764
"493","Warehousing and storage",0.0072052,0.0025464,0.0026756,0.0082946,0.0021934,0.0035105,0.0073951,0.0493314,0.0222178,0.0081680,0.0105066,0.0081718,0.0058709,0.0059891,0.0099755,0.0047669,0.0145802,0.0100853,0.0137670,0.0419335,0.0263661,0.0333453,0.0279760,0.0092535,0.0114920,0.0339800,0.0149716,0.0425757,0.0393951,0.0478406,0.0290462,0.0027645,0.0043861,0.0201760,0.0339016,0.0047018,0.0012876,0.0089026,1.0889661,0.0039809,0.0039127,0.0032616,0.0049642,0.0010563,0.0012652,0.0009069,0.0011969,0.0005044,0.0028655,0.0029209,0.0015117,0.0011283,0.0023592,0.0013910,0.0045040,0.0040225,0.0019380,0.0026887,0.0033259,0.0033229,0.0043479,0.0023400,0.0031646,0.0035115,0.0058200,0.0038627,0.0025368,0.0011728,0.0021599,0.0043672,0.0041382
"511","Publishing industries, except internet (includes software)",0.0018863,0.0009321,0.0026441,0.0024568,0.0020169,0.0024394,0.0024516,0.0027718,0.0022845,0.0030967,0.0030002,0.0026046,0.0006752,0.0017871,0.0024634,0.0019325,0.0028991,0.0024131,0.0024111,0.0025104,0.0023109,0.0026075,0.0028889,0.0022442,0.0018325,0.0025755,0.0040314,0.0051618,0.0029143,0.0032471,0.0041391,0.0017340,0.0032460,0.0039774,0.0028066,0.0025733,0.0014710,0.0037919,0.0029370,1.0396617,0.0037816,0.0045970,0.0102703,0.0034361,0.0049755,0.0024196,0.0043675,0.0003838,0.0041195,0.0033396,0.0053238,0.0040931,0.0059353,0.0076846,0.0064819,0.0027876,0.0049835,0.0034998,0.0043408,0.0028313,0.0059854,0.0023469,0.0028642,0.0028488,0.0028769,0.0037064,0.0054309,0.0032109,0.0046759,0.0053327,0.0032847
"512","Motion picture and sound recording industries",0.0009034,0.0004183,0.0011912,0.0010911,0.0010033,0.0010384,0.0010767,0.0010769,0.0009775,0.0012194,0.0011220,0.0009919,0.0002233,0.0007259,0.0009905,0.0006110,0.0010932,0.0009352,0.0010414,0.0009891,0.0008790,0.0010331,0.0011145,0.0010420,0.0007568,0.0010510,0.0016940,0.0036729,0.0022937,0.0011029,0.0018511,0.0010288,0.0010333,0.0016467,0.0019948,0.0019944,0.0032527,0.0020180,0.0011931,0.0016550,1.1708528,0.0705542,0.0026638,0.0016833,0.0019712,0.0012605,0.0018565,0.0002558,0.0023492,0.0024280,0.0016242,0.0012429,0.0028937,0.0021272,0.0021705,0.0014136,0.0111403,0.0012622,0.0013544,0.0078908,0.0073738,0.0019603,0.0017301,0.0091272,0.0033009,0.0022725,0.0035833,0.0014422,0.0010845,0.0023067,0.0012358
"513","Broadcasting and telecommunications",0.0121092,0.0055073,0.0153199,0.0143981,0.0133201,0.0133933,0.0147629,0.0143814,0.0129712,0.0159946,0.0148603,0.0129994,0.0028582,0.0096894,0.0129888,0.0080174,0.0145512,0.0124922,0.0137741,0.0131355,0.0116540,0.0135419,0.0149305,0.0129492,0.0098722,0.0139474,0.0232907,0.0262435,0.0144271,0.0144409,0.0254316,0.0111636,0.0130228,0.0219857,0.0280319,0.0291146,0.0183061,0.0282496,0.0163196,0.0211585,0.0196641,1.1607230,0.0378311,0.0231973,0.0261619,0.0175165,0.0252220,0.0036406,0.0307738,0.0138793,0.0229703,0.0166043,0.0221917,0.0246443,0.0288053,0.0186616,0.0174718,0.0162350,0.0178478,0.0162826,0.0171326,0.0112491,0.0189440,0.0199436,0.0184605,0.0176624,0.0165832,0.0122432,0.0140247,0.0288273,0.0161860
"514","Data processing, internet publishing, and other information services",0.0063670,0.0030919,0.0080504,0.0087505,0.0072830,0.0103626,0.0087785,0.0157898,0.0124095,0.0151490,0.0161328,0.0124032,0.0029761,0.0087594,0.0109082,0.0086361,0.0162016,0.0118654,0.0098269,0.0120883,0.0109730,0.0132045,0.0119730,0.0078729,0.0072364,0.0129565,0.0120799,0.0229828,0.0129241,0.0125690,0.0162179,0.0071903,0.0087630,0.0147126,0.0100348,0.0109665,0.0056613,0.0109267,0.0090530,0.0157914,0.0125294,0.0169979,1.0496146,0.0174792,0.0159818,0.0091853,0.0181661,0.0016317,0.0151266,0.0215191,0.0156176,0.0120503,0.0201978,0.0219566,0.0349436,0.0164596,0.0232067,0.0087438,0.0144494,0.0098657,0.0141140,0.0099369,0.0115526,0.0110973,0.0126611,0.0184274,0.0234019,0.0109116,0.0090560,0.0118179,0.0143093
"521CI","Federal Reserve banks, credit intermediation, and related activities",0.0229527,0.0079520,0.0291223,0.0283808,0.0292327,0.0312764,0.0197265,0.0175332,0.0233885,0.0246914,0.0210343,0.0191975,0.0038326,0.0147187,0.0192999,0.0119280,0.0215173,0.0170707,0.0238971,0.0193208,0.0182710,0.0187647,0.0172852,0.0219647,0.0156803,0.0210189,0.0280539,0.0250843,0.0290011,0.0319529,0.0342032,0.0301771,0.0853320,0.0569211,0.0415390,0.1499967,0.0079648,0.0220209,0.0282782,0.0154838,0.0299004,0.0213431,0.0211987,1.0632405,0.1039116,0.0306496,0.1231828,0.0538788,0.0681321,0.0690222,0.0227114,0.0131811,0.0271589,0.0458011,0.0262660,0.0193368,0.0197529,0.0222231,0.0190791,0.0269911,0.0232550,0.0164792,0.0241117,0.0174721,0.0241832,0.0304074,0.0072103,0.0080640,0.0396352,0.0113232,0.0437525
"523","Securities, commodity contracts, and investments",0.0057308,0.0028723,0.0094698,0.0222530,0.0544169,0.0066307,0.0055602,0.0050119,0.0070439,0.0128526,0.0103727,0.0094145,0.0014832,0.0064212,0.0083332,0.0056652,0.0099747,0.0081822,0.0061529,0.0050854,0.0044876,0.0054057,0.0045201,0.0069209,0.0042464,0.0054045,0.0066077,0.0054114,0.0057570,0.0061857,0.0064517,0.0234862,0.0192303,0.1662205,0.0115178,0.0342916,0.0034434,0.0137042,0.0057903,0.0039988,0.0073309,0.0043643,0.0042659,0.0439301,1.0980332,0.0231069,0.6717145,0.0044836,0.0135394,0.0099552,0.0063026,0.0031783,0.0062899,0.0209766,0.0076167,0.0056434,0.0043317,0.0057590,0.0176229,0.0072510,0.0151221,0.0055235,0.0052035,0.0049549,0.0136860,0.0239884,0.0026209,0.0054879,0.0069396,0.0032812,0.0132070
"524","Insurance carriers and related activities",0.0307231,0.0328657,0.0722788,0.0504036,0.0378460,0.0190096,0.0132836,0.0212641,0.0264160,0.0246341,0.0177368,0.0190687,0.0038256,0.0201515,0.0209823,0.0183003,0.0220082,0.0158525,0.0262512,0.0253282,0.0258065,0.0195998,0.0147476,0.0451281,0.0174852,0.0190848,0.0337305,0.0297970,0.0219596,0.0193465,0.0244165,0.0295277,0.0152295,0.0465468,0.0706429,0.0760148,0.0125774,0.0285032,0.0360994,0.0109446,0.0309760,0.0174414,0.0138583,0.0215592,0.0582819,1.5183030,0.1122485,0.0126392,0.0660405,0.0248268,0.0236680,0.0088721,0.0169576,0.0115549,0.0228989,0.0274130,0.0213228,0.0199187,0.1394858,0.0247896,0.0464469,0.0253781,0.0278249,0.0187490,0.0196778,0.0204228,0.0100065,0.2327422,0.0164421,0.0103774,0.0505156
"525","Funds, trusts, and other financial vehicles",0.0002067,0.0002203,0.0004871,0.0003404,0.0002542,0.0001281,0.0000901,0.0001438,0.0001785,0.0001667,0.0001212,0.0001313,0.0000276,0.0001364,0.0001435,0.0001240,0.0001488,0.0001081,0.0001786,0.0001720,0.0001757,0.0001333,0.0001003,0.0003049,0.0001195,0.0001298,0.0002285,0.0002003,0.0001482,0.0001345,0.0001653,0.0001986,0.0001028,0.0003139,0.0004747,0.0005097,0.0000844,0.0001925,0.0002424,0.0000748,0.0002080,0.0001175,0.0000936,0.0001450,0.0003915,0.0101535,1.0743022,0.0000847,0.0004428,0.0001674,0.0001596,0.0000603,0.0001151,0.0001304,0.0001566,0.0001860,0.0001433,0.0001352,0.0009341,0.0001675,0.0003119,0.0001709,0.0001874,0.0001280,0.0001365,0.0001379,0.0000676,0.0015567,0.0001106,0.0000701,0.0003390
"HS","Housing",0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
"ORE","Other real estate",0.1042212,0.0151943,0.0279390,0.0266165,0.0197712,0.0258649,0.0370060,0.0375041,0.0283594,0.0319384,0.0368241,0.0286986,0.0067433,0.0217614,0.0304490,0.0172276,0.0405721,0.0252218,0.0544344,0.0421400,0.0301886,0.0363169,0.0449523,0.0238132,0.0227111,0.0363124,0.0725583,0.0923513,0.1204372,0.0929623,0.1362957,0.0228641,0.0239570,0.0470461,0.0502687,0.0446985,0.0111006,0.0342797,0.1758871,0.0248196,0.0600126,0.0424475,0.0474357,0.0552787,0.0694350,0.1046759,0.0591963,0.0108293,1.1316912,0.0460755,0.0787541,0.0190675,0.0680358,0.0768022,0.0448328,0.0389567,0.1156364,0.0636388,0.0769753,0.1348410,0.1144986,0.0768820,0.1012719,0.0386242,0.1128250,0.0760413,0.0141552,0.0355088,0.0282456,0.0274550,0.0349639
"532RL","Rental and leasing services and lessors of intangible assets",0.0183249,0.0069509,0.0257052,0.0256772,0.0242070,0.0094480,0.0181282,0.0118706,0.0154491,0.0165105,0.0150833,0.0140435,0.0032174,0.0111547,0.0147710,0.0099992,0.0116136,0.0135305,0.0176127,0.0127082,0.0127314,0.0151963,0.0129459,0.0194372,0.0157059,0.0142057,0.0211179,0.0116685,0.0122316,0.0165499,0.0154342,0.0431584,0.0538410,0.0201269,0.0341366,0.0306601,0.0036103,0.0134609,0.0140665,0.0114671,0.0260432,0.0210063,0.0250333,0.0114891,0.0161795,0.0086518,0.0122499,0.0016022,0.0106181,1.0194811,0.0116047,0.0064834,0.0137313,0.0348484,0.0147156,0.0221542,0.0091939,0.0093506,0.0114633,0.0085986,0.0083933,0.0138167,0.0146891,0.0135443,0.0162241,0.0077833,0.0053591,0.0031900,0.0097454,0.0081035,0.0111530
"5411","Legal services",0.0075135,0.0041794,0.0135888,0.0139221,0.0246755,0.0134724,0.0089137,0.0137119,0.0094850,0.0126733,0.0162348,0.0101089,0.0035935,0.0065121,0.0099874,0.0060863,0.0117913,0.0116111,0.0084363,0.0104688,0.0088825,0.0125930,0.0111486,0.0114354,0.0072170,0.0119715,0.0127124,0.0088915,0.0070644,0.0094907,0.0100565,0.0059742,0.0121408,0.0135344,0.0087755,0.0097075,0.0058062,0.0088670,0.0092143,0.0115082,0.0118925,0.0114336,0.0128113,0.0093187,0.0191679,0.0376499,0.0218092,0.0021561,0.0226515,0.0061644,1.0103170,0.0108333,0.0195852,0.0205238,0.0141144,0.0100019,0.0059192,0.0100380,0.0249558,0.0112199,0.0102841,0.0101686,0.0317017,0.0075906,0.0094509,0.0095938,0.0054019,0.0076914,0.0139855,0.0074970,0.0094988
"5415","Computer systems design and related services",0.0072912,0.0035283,0.0314756,0.0112020,0.0055504,0.0106183,0.0085025,0.0088718,0.0085079,0.0103434,0.0115144,0.0139720,0.0029435,0.0064115,0.0097157,0.0100369,0.0092277,0.0083870,0.0092180,0.0091726,0.0080654,0.0092008,0.0111411,0.0207329,0.0079592,0.0093322,0.0144607,0.0191765,0.0083091,0.0117496,0.0112813,0.0079233,0.0237191,0.0132882,0.0117736,0.0098530,0.0026342,0.0086453,0.0084447,0.0227577,0.0104218,0.0156328,0.0327240,0.0146853,0.0222777,0.0096568,0.0189891,0.0014949,0.0098816,0.0070416,0.0166053,1.0160001,0.0153550,0.0406420,0.0211896,0.0095928,0.0099433,0.0107660,0.0184511,0.0109801,0.0113275,0.0054498,0.0118521,0.0092021,0.0099876,0.0096432,0.0374294,0.0287155,0.0090659,0.0129596,0.0153151
"5412OP","Miscellaneous professional, scientific, and technical services",0.0414923,0.0237326,0.0554794,0.0628618,0.0597142,0.0496248,0.0598432,0.0636486,0.0518420,0.0674690,0.0650516,0.0513986,0.0128345,0.0405162,0.0520991,0.0330701,0.0687791,0.0546809,0.0558417,0.0594242,0.0537040,0.0572186,0.0525958,0.0482595,0.0398286,0.0597487,0.0817700,0.1124301,0.0619125,0.0670124,0.0939989,0.0278188,0.0594298,0.0767521,0.0516758,0.0554335,0.0501314,0.0418959,0.0494351,0.0637855,0.1124989,0.0991475,0.1091846,0.0779408,0.0914840,0.0632794,0.0829831,0.0085627,0.1184208,0.0466996,0.0460630,0.0575067,1.1077485,0.1090619,0.0791894,0.0557495,0.0372309,0.0529166,0.0751831,0.0639286,0.0584858,0.0478029,0.0607127,0.0646147,0.0684789,0.0535478,0.0708865,0.0311146,0.0379398,0.0412568,0.0793825
"55","Management of companies and enterprises",0.0243794,0.0095503,0.0726398,0.0632616,0.0211970,0.0180652,0.0246386,0.0312881,0.0362549,0.0368580,0.0496348,0.0728589,0.0382319,0.0314682,0.0598339,0.0303083,0.0318955,0.0390535,0.0586700,0.0501230,0.0604762,0.0433621,0.0323252,0.0600450,0.0497299,0.0405923,0.0567978,0.0206410,0.0249831,0.0969200,0.0381266,0.0214087,0.0184235,0.0511067,0.0444695,0.0269678,0.0059862,0.0370082,0.0183450,0.0299345,0.0171875,0.0164578,0.0185736,0.0151466,0.0335872,0.0118012,0.0267657,0.0025420,0.0224849,0.0265727,0.0255916,0.0186366,0.0331624,1.0115655,0.0657140,0.0502936,0.0133214,0.0375362,0.0262667,0.0320345,0.0257826,0.0228822,0.0255509,0.0507802,0.0937991,0.0262384,0.0135608,0.0057350,0.0129217,0.0133024,0.0219512
"561","Administrative and support services",0.0338666,0.0124037,0.0280151,0.0347049,0.0270045,0.0572919,0.0300866,0.0368185,0.0369551,0.0514778,0.0526616,0.0338550,0.0069575,0.0265225,0.0383319,0.0324737,0.0349678,0.0298940,0.0368447,0.0373507,0.0444192,0.0415592,0.0606881,0.0295624,0.0277672,0.0381182,0.0654935,0.0585143,0.0472493,0.0453883,0.0657193,0.0515863,0.0441971,0.1837407,0.0779829,0.0996620,0.0324430,0.0638238,0.0754869,0.0634433,0.0494784,0.0603193,0.1130639,0.0483415,0.0530139,0.0362895,0.0433771,0.0077964,0.1362022,0.0593555,0.0478155,0.0605395,0.0629857,0.0433686,1.1038726,0.0628271,0.0374992,0.0490013,0.0880477,0.0717922,0.0475228,0.0495386,0.0474343,0.0481375,0.0479273,0.0411987,0.0399546,0.0170994,0.0442961,0.0343250,0.0457544
"562","Waste management and remediation services",0.0035797,0.0014166,0.0072978,0.0052551,0.0031209,0.0043020,0.0037878,0.0036075,0.0042808,0.0135890,0.0054788,0.0037237,0.0005904,0.0034440,0.0041658,0.0022913,0.0042818,0.0030007,0.0045901,0.0048081,0.0024900,0.0063550,0.0035443,0.0059236,0.0053177,0.0046524,0.0033032,0.0067851,0.0048294,0.0034918,0.0045827,0.0017818,0.0029844,0.0038442,0.0058395,0.0031028,0.0012158,0.0052047,0.0100231,0.0013823,0.0018374,0.0017126,0.0017836,0.0020442,0.0018340,0.0040411,0.0039705,0.0003844,0.0127737,0.0023819,0.0017191,0.0009585,0.0025084,0.0027347,0.0037624,1.0931209,0.0043995,0.0038078,0.0052294,0.0061762,0.0058838,0.0020211,0.0076051,0.0071119,0.0052228,0.0050926,0.0017415,0.0015553,0.0033066,0.0092868,0.0119285
"61","Educational services",0.0003597,0.0002466,0.0001824,0.0002495,0.0001533,0.0005878,0.0004135,0.0003533,0.0002637,0.0006811,0.0003601,0.0003149,0.0000528,0.0002666,0.0003995,0.0001961,0.0003327,0.0002531,0.0003460,0.0003133,0.0002620,0.0004099,0.0008895,0.0002343,0.0002694,0.0003161,0.0011618,0.0004365,0.0039382,0.0002045,0.0042615,0.0010882,0.0006339,0.0004946,0.0005233,0.0003300,0.0002710,0.0005543,0.0002881,0.0001833,0.0009044,0.0006415,0.0007007,0.0001972,0.0002357,0.0001609,0.0002198,0.0000461,0.0004071,0.0002649,0.0001582,0.0002294,0.0002640,0.0002452,0.0013086,0.0003933,1.0120859,0.0001926,0.0003313,0.0002412,0.0002208,0.0100724,0.0015901,0.0002496,0.0003285,0.0042174,0.0019489,0.0001481,0.0013825,0.0061723,0.0002862
"621","Ambulatory health care services",0.0000319,0.0000343,0.0000289,0.0000256,0.0000255,0.0000416,0.0000250,0.0000462,0.0000266,0.0002279,0.0000713,0.0000458,0.0000082,0.0000438,0.0000519,0.0000274,0.0000383,0.0000312,0.0000332,0.0000277,0.0000223,0.0000712,0.0000317,0.0000268,0.0000226,0.0000305,0.0000312,0.0000318,0.0000331,0.0000236,0.0000363,0.0000774,0.0000285,0.0000855,0.0000429,0.0000336,0.0000201,0.0000565,0.0000337,0.0000301,0.0000961,0.0000692,0.0000372,0.0000253,0.0000743,0.0000209,0.0000549,0.0000042,0.0000536,0.0000258,0.0000194,0.0000220,0.0000753,0.0000298,0.0001837,0.0000812,0.0000435,1.0157588,0.0175889,0.0004407,0.0000248,0.0009118,0.0000516,0.0000284,0.0000289,0.0001935,0.0000321,0.0008816,0.0000286,0.0041185,0.0000294
"622","Hospitals",0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000005,0.0000002,0.0000001,0.0000000,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000000,0.0000002,0.0000001,0.0000001,0.0000000,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000002,0.0000001,0.0000002,0.0000001,0.0000001,0.0000000,0.0000001,0.0000001,0.0000001,0.0000002,0.0000001,0.0000001,0.0000001,0.0000002,0.0000000,0.0000001,0.0000000,0.0000001,0.0000001,0.0000000,0.0000000,0.0000002,0.0000001,0.0000004,0.0000002,0.0000001,0.0000338,1.0041179,0.0000009,0.0000001,0.0000020,0.0000001,0.0000001,0.0000001,0.0000004,0.0000001,0.0000019,0.0000001,0.0000088,0.0000001
"623","Nursing and residential care facilities",0.0000462,0.0000238,0.0000530,0.0000355,0.0000617,0.0000544,0.0000284,0.0000430,0.0000358,0.0000773,0.0000486,0.0000519,0.0000244,0.0000441,0.0000562,0.0000359,0.0000425,0.0000416,0.0000511,0.0000437,0.0000294,0.0000539,0.0000410,0.0000622,0.0000451,0.0000482,0.0000386,0.0000207,0.0000343,0.0000365,0.0000391,0.0004913,0.0000402,0.0003464,0.0000793,0.0000342,0.0000271,0.0000532,0.0000312,0.0000909,0.0000435,0.0001096,0.0000316,0.0000535,0.0004266,0.0000344,0.0002752,0.0000103,0.0000454,0.0000374,0.0000235,0.0000430,0.0000309,0.0000372,0.0000385,0.0000384,0.0000353,0.0000191,0.0000266,1.0000309,0.0000232,0.0000285,0.0000318,0.0000419,0.0000345,0.0000329,0.0000958,0.0068939,0.0000728,0.0005043,0.0000272
